duration,credit_spread,liquidity,rating_score,true_cluster
9.230802986124944,2.015264752923811,1.1103037409299605,5.53299015375856,3
8.587256941067372,2.9236918320756984,1.063625196619781,5.621785890610458,3
3.826633924449369,3.4433067482026583,1.5397339001410884,4.2593780851991,2
4.669913318888712,0.4410865380422364,0.06814834629681876,8.83953771119411,0
7.921052724069575,0.9207593627772821,0.46220505360964553,8.472668954301698,1
5.739769699268344,0.9564910559788145,0.4719040040442185,7.344339455267773,1
4.431279638669512,3.8628371324802253,1.6035086802484755,4.108425530754402,2
4.636331774990473,4.314179198913816,1.6482037354244645,4.140747215378858,2
3.376071450180366,0.64585422997977,-0.009104117022142907,9.188902384295558,0
5.24373567241105,1.1548162669914541,0.6290834517406554,7.0855036581211035,1
5.854773951644307,1.9865913722259643,1.0057404758950288,5.259349478119215,3
7.161311763441821,2.804672211112596,1.0696351691110362,7.042823947134015,3
7.877600390849519,2.28085717404304,0.9797664584732154,5.542957467936237,3
7.778767480371485,2.4840109922169216,0.6146449742673864,5.4492015648160095,3
6.956546488737077,0.6630705628732996,0.4397175613205582,7.023334171969233,1
3.971717200492942,0.1632816234736838,0.0011315198694139827,8.743937154268508,0
3.5434038306899667,3.3794737940622994,1.8916667995339393,4.157893718693268,2
7.389975066138526,1.3452190712233947,0.6114340134004944,7.953758511130006,1
8.1679132908395,1.9057525774677613,1.0757839401341127,5.377782759528529,3
3.9178000033204237,-0.03662847800652763,0.09071517217675845,8.970772741073393,0
6.647686415967014,0.8654189833838568,0.5373378574505483,6.494267598847529,1
4.268869549071562,4.737210810657814,0.5203573229202102,5.071777968369669,2
6.616362441997162,2.2481504397019867,1.1230567276351118,6.064201127317114,3
6.202160605540604,0.420620973069351,0.11210010957769694,8.006572188262462,0
4.006388884010647,4.185232477337968,1.2884304241474296,4.759624266410335,2
4.975978578504409,0.16343496749543582,0.08517323418261627,9.422672689223624,0
7.1238687367268065,1.3539306501548656,0.809979351365248,6.980555405020989,3
6.439911086663086,1.0267386161601912,0.47489401130983455,5.739187473901326,1
5.2982002397801375,1.3412719386332599,0.4016316004747336,6.611366665246044,1
4.499093302962493,0.32955657405302746,0.2408079786747663,9.387999741287631,0
6.210888028048048,3.2638239736949024,1.0670059366495883,4.816477375972796,2
5.991245093925053,1.0961945224092795,0.1531233716830451,7.76178549735474,1
2.559620205084801,3.7588969456203487,1.2316535102403938,4.106944295581377,2
8.156396157957467,2.5753640850698583,1.0409578128459505,4.380711011997233,3
9.335520014786805,1.3259164775845127,1.027422032804633,4.526206056202733,3
4.094389296802539,0.43288855086276984,0.21801363274471083,7.599268409774343,0
5.225793436221275,0.15122197927677747,0.15325393475935573,9.472221782855215,0
7.376249718826282,1.4455708860497123,0.7429157259598302,6.698091366893003,1
5.335217944418224,0.46856867518691003,0.45540905508278007,7.9356023883062505,1
3.1269126029855814,3.7605005362440886,1.5943057902565398,3.623316808329519,2
5.544340983513701,1.611084075827249,0.4248335304677716,7.338132436514147,1
8.2315882346408,2.073961784503675,0.9297336868740096,5.851332937437533,3
7.348074011069048,2.1126052188587394,1.2862923796017067,4.720497984414131,3
7.048773732646243,1.0745720369923915,0.2696475423174355,7.572311627447945,1
7.239120921933487,2.071841323579074,1.1008083927640966,6.080793427147248,3
5.3006826171738455,0.501212568814577,-0.11828757535927345,8.252695563143673,0
7.074397400836597,2.126193617519838,0.5382591202585489,5.953369147963357,3
5.543900133909535,0.44522747983896743,0.018270650152901413,9.124902354207705,0
4.758306427932827,0.4356244205202968,0.16396646300691098,7.324628728190586,0
4.6768286953190845,0.37903351430828935,-0.042909196836246166,8.482240044327781,0
3.4141220466295485,3.936455146238462,0.727284830915464,5.822112702144336,2
4.75854031712713,3.256958695342616,1.4422045837231237,4.077406858545902,2
5.459322616275455,0.24667537017886945,0.05760808436416519,10.115174751662975,0
5.76448043483353,0.5339848075193523,0.13418813807824317,9.372539832871784,0
5.8344547116910634,1.410823903372046,0.20870093483766577,7.123732816419532,1
7.995702004164881,0.6450833106823055,-0.26959322044402734,8.244496385975461,1
5.160456400423744,3.836505773725948,0.964017534247988,4.793453712247498,2
2.5202810058673952,3.0461897750715554,1.1341637581353246,6.006003672642453,2
7.44772853887874,2.3751924725437275,0.582312476809051,5.914114044358459,3
6.589812045280863,2.272849918762723,1.1265982957220362,5.698158863502478,3
5.085513311475754,2.9026483102622374,0.851153488424913,4.440016813052268,2
5.264367117317951,1.2212548161530832,0.033093052843693904,5.181476629376066,1
1.9581732948254604,4.380123598726692,1.8702592875673139,4.067573431262941,2
7.923343411618078,1.2771281189685146,0.6211130774864541,6.776670138703064,1
4.581659597426978,3.364166098473917,1.184831732695947,3.367372310906477,2
4.274600988179446,0.38601620930728264,0.13724022438505223,8.419689814555984,0
6.901182003432981,2.289444503879647,0.8372773334590493,5.131575322835253,3
5.017615802458279,0.01445025752949447,-0.026064796048473948,9.084128734296891,0
8.378921619516394,2.619044117266039,0.6703348846776238,5.135247763442397,3
5.182315223552126,-0.21433636741689727,0.15588317067231275,8.145939534249232,0
7.7600869308073275,1.1942080224470437,0.708437454992431,6.873687930478977,1
3.857611258044762,3.2626848563064064,1.5184164804167892,5.409936684383306,2
2.8160386064893124,3.44189683318192,0.4120922159997398,3.848960412738818,2
4.2853184956798565,0.13754684107973594,0.2252299744122636,8.789727309245604,0
